zipcode,order,sorder,trend,AIC,BIC,CVRMSE
20001,"(1, 0, 2)","(0, 1, 0, 12)",,3760.6,3773.8,152730.1
20001,"(1, 0, 2)","(0, 1, 1, 12)",,3485.1,3501.2,1455451608.3
20001,"(1, 0, 2)","(0, 1, 2, 12)",,3592.8,3611.7,2.0038404754755576e+16
20001,"(1, 0, 2)","(1, 0, 0, 12)",,3596.5,3613.0,119370.1
20001,"(1, 0, 2)","(1, 0, 1, 12)",,3613.8,3633.5,313833.8
20001,"(1, 0, 2)","(1, 0, 2, 12)",,3808.6,3831.1,25155768.9
20001,"(1, 0, 2)","(1, 1, 0, 12)",,3338.8,3354.9,168839.4
20001,"(1, 0, 2)","(1, 1, 1, 12)",,3303.4,3322.8,224037067078.8
20001,"(1, 0, 2)","(1, 1, 2, 12)",,3082.3,3104.4,4625593100806.2
20001,"(1, 0, 2)","(2, 0, 0, 12)",,3369.0,3388.4,142458.6
20001,"(1, 0, 2)","(2, 0, 1, 12)",,3382.3,3404.9,1099109.6
20001,"(1, 0, 2)","(2, 0, 2, 12)",,4080.0,4105.7,25096390.2
20001,"(1, 0, 2)","(2, 1, 0, 12)",,3114.6,3133.5,175526.6
20001,"(1, 0, 2)","(2, 1, 1, 12)",,3116.5,3138.7,206581.5
20001,"(1, 0, 2)","(2, 1, 2, 12)",,3087.0,3112.3,3263391454348.2
20001,"(1, 1, 0)","(0, 0, 0, 12)",,3505.2,3511.9,147278.5
20001,"(1, 1, 0)","(0, 0, 1, 12)",,3316.4,3326.3,158735.5
20001,"(1, 1, 0)","(0, 0, 2, 12)",,3132.1,3145.0,25137994.9
20001,"(1, 1, 0)","(0, 1, 0, 12)",,3434.7,3441.3,164268.1
20001,"(1, 1, 0)","(0, 1, 1, 12)",,3210.2,3219.9,173484.9
20001,"(1, 1, 0)","(0, 1, 2, 12)",,3000.2,3012.9,33897093.1
20001,"(1, 1, 0)","(1, 0, 0, 12)",,3317.2,3327.1,158065.9
20001,"(1, 1, 0)","(1, 0, 1, 12)",,3316.0,3329.2,162130.7
20001,"(1, 1, 0)","(1, 0, 2, 12)",,3115.2,3131.3,25144618.8
20001,"(1, 1, 0)","(1, 1, 0, 12)",,3197.1,3206.8,180768.0
20001,"(1, 1, 0)","(1, 1, 1, 12)",,3198.9,3211.8,183623.4
20001,"(1, 1, 0)","(1, 1, 2, 12)",,3004.9,3020.7,25217045.3
20001,"(1, 1, 0)","(2, 0, 0, 12)",,3127.2,3140.1,167367.3
20001,"(1, 1, 0)","(2, 0, 1, 12)",,3112.7,3128.8,174082.2
20001,"(1, 1, 0)","(2, 0, 2, 12)",,3117.8,3137.2,25148427.3
20001,"(1, 1, 0)","(2, 1, 0, 12)",,2999.3,3011.9,182925.5
20001,"(1, 1, 0)","(2, 1, 1, 12)",,3001.0,3016.8,150559.5
20001,"(1, 1, 0)","(2, 1, 2, 12)",,2972.4,2991.3,25109600.6
20001,"(1, 1, 1)","(0, 0, 0, 12)",,3420.0,3430.1,135168.0
20001,"(1, 1, 1)","(0, 0, 1, 12)",,3205.8,3218.9,129438.6
20001,"(1, 1, 1)","(0, 0, 2, 12)",,3029.2,3045.3,25113266.1
20001,"(1, 1, 1)","(0, 1, 0, 12)",,3375.7,3385.5,158195.4
20001,"(1, 1, 1)","(0, 1, 1, 12)",,3102.1,3115.0,160830.2
20001,"(1, 1, 1)","(0, 1, 2, 12)",,2900.7,2916.5,30808914.5
20001,"(1, 1, 1)","(1, 0, 0, 12)",,3221.9,3235.1,132746.7
20001,"(1, 1, 1)","(1, 0, 1, 12)",,3208.3,3224.7,135817.9
20001,"(1, 1, 1)","(1, 0, 2, 12)",,3030.0,3049.3,25109271.4
20001,"(1, 1, 1)","(1, 1, 0, 12)",,3133.3,3146.2,153352.2
20001,"(1, 1, 1)","(1, 1, 1, 12)",,3092.0,3108.1,163351.7
20001,"(1, 1, 1)","(1, 1, 2, 12)",,2900.7,2919.6,25152041.2
20001,"(1, 1, 1)","(2, 0, 0, 12)",,3040.3,3056.4,138395.7
20001,"(1, 1, 1)","(2, 0, 1, 12)",,3023.7,3043.0,154981.7
20001,"(1, 1, 1)","(2, 0, 2, 12)",,3021.8,3044.4,25116475.3
20001,"(1, 1, 1)","(2, 1, 0, 12)",,2923.1,2938.9,159507.7
20001,"(1, 1, 1)","(2, 1, 1, 12)",,2911.2,2930.1,139402.9
20001,"(1, 1, 1)","(2, 1, 2, 12)",,3009.5,3031.6,25096505.5
20001,"(1, 1, 2)","(0, 0, 0, 12)",,3360.6,3373.9,128058.9
20001,"(1, 1, 2)","(0, 0, 1, 12)",,3177.1,3193.5,119143.4
20001,"(1, 1, 2)","(0, 0, 2, 12)",,2963.5,2982.8,25113558.1
20001,"(1, 1, 2)","(0, 1, 0, 12)",,3293.0,3306.1,149917.8
20001,"(1, 1, 2)","(0, 1, 1, 12)",,3040.2,3056.3,143969.8
20001,"(1, 1, 2)","(0, 1, 2, 12)",,2847.5,2866.3,31454691.1
20001,"(1, 1, 2)","(1, 0, 0, 12)",,3207.9,3224.4,124257.6
20001,"(1, 1, 2)","(1, 0, 1, 12)",,3172.9,3192.6,133600.9
20001,"(1, 1, 2)","(1, 0, 2, 12)",,2982.7,3005.2,25080447.6
20001,"(1, 1, 2)","(1, 1, 0, 12)",,3094.4,3110.5,147366.4
20001,"(1, 1, 2)","(1, 1, 1, 12)",,3049.2,3068.5,159277.3
20001,"(1, 1, 2)","(1, 1, 2, 12)",,2850.3,2872.4,25149520.3
20001,"(1, 1, 2)","(2, 0, 0, 12)",,3026.3,3045.6,127970.0
20001,"(1, 1, 2)","(2, 0, 1, 12)",,3009.8,3032.4,142844.8
20001,"(1, 1, 2)","(2, 0, 2, 12)",,2975.7,3001.4,25114602.9
20001,"(1, 1, 2)","(2, 1, 0, 12)",,2886.3,2905.2,148287.4
20001,"(1, 1, 2)","(2, 1, 1, 12)",,2876.4,2898.5,128960.1
20001,"(1, 1, 2)","(2, 1, 2, 12)",,2840.8,2866.0,25065170.0
20001,"(2, 0, 0)","(0, 0, 0, 12)",,3506.4,3516.4,172537.5
20001,"(2, 0, 0)","(0, 0, 1, 12)",,3770.3,3783.5,121683.4
20001,"(2, 0, 0)","(0, 0, 2, 12)",,3555.2,3571.4,25273420.0
20001,"(2, 0, 0)","(0, 1, 0, 12)",,3430.8,3440.7,111435.1
20001,"(2, 0, 0)","(0, 1, 1, 12)",,3270.6,3283.5,97290.5
20001,"(2, 0, 0)","(0, 1, 2, 12)",,3032.6,3048.5,25657028.6
20001,"(2, 0, 0)","(1, 0, 0, 12)",,3318.5,3331.7,176711.7
20001,"(2, 0, 0)","(1, 0, 1, 12)",,3774.3,3790.7,181884.6
20001,"(2, 0, 0)","(1, 0, 2, 12)",,3515.9,3535.3,25217565.2
20001,"(2, 0, 0)","(1, 1, 0, 12)",,3195.8,3208.7,100691.2
20001,"(2, 0, 0)","(1, 1, 1, 12)",,3197.6,3213.8,105003.8
20001,"(2, 0, 0)","(1, 1, 2, 12)",,3019.8,3038.8,25539993.5
20001,"(2, 0, 0)","(2, 0, 0, 12)",,3128.6,3144.8,175781.3
20001,"(2, 0, 0)","(2, 0, 1, 12)",,3285.0,3304.4,191283.3
20001,"(2, 0, 0)","(2, 0, 2, 12)",,3412.2,3434.8,25116032.8
20001,"(2, 0, 0)","(2, 1, 0, 12)",,2998.2,3014.0,149951.5
20001,"(2, 0, 0)","(2, 1, 1, 12)",,2993.8,3012.8,154184.5
20001,"(2, 0, 0)","(2, 1, 2, 12)",,3028.2,3050.3,496670060785.3
20001,"(2, 0, 1)","(0, 0, 0, 12)",,3508.9,3522.3,167124.3
20001,"(2, 0, 1)","(0, 0, 1, 12)",,3629.5,3646.0,144734.7
20001,"(2, 0, 1)","(0, 0, 2, 12)",,3219.6,3239.0,25103326.1
20001,"(2, 0, 1)","(0, 1, 0, 12)",,3438.4,3451.6,108218.1
20001,"(2, 0, 1)","(0, 1, 1, 12)",,3609.5,3625.6,133402.4
20001,"(2, 0, 1)","(0, 1, 2, 12)",,3172.2,3191.2,25474968.8
20001,"(2, 0, 1)","(1, 0, 0, 12)",,3224.8,3241.2,155501.3
20001,"(2, 0, 1)","(1, 0, 1, 12)",,3517.9,3537.6,200175.1
20001,"(2, 0, 1)","(1, 0, 2, 12)",,3560.6,3583.2,25158813.3
20001,"(2, 0, 1)","(1, 1, 0, 12)",,3134.4,3150.6,75847.3
20001,"(2, 0, 1)","(1, 1, 1, 12)",,3304.5,3323.8,84781.6
20001,"(2, 0, 1)","(1, 1, 2, 12)",,3050.3,3072.4,25337648.7
20001,"(2, 0, 1)","(2, 0, 0, 12)",,3041.0,3060.4,158038.1
20001,"(2, 0, 1)","(2, 0, 1, 12)",,3237.4,3260.0,167194.9
20001,"(2, 0, 1)","(2, 0, 2, 12)",,3443.3,3469.1,25154130.6
20001,"(2, 0, 1)","(2, 1, 0, 12)",,2926.5,2945.5,124056.5
20001,"(2, 0, 1)","(2, 1, 1, 12)",,3029.0,3051.1,89426.4
20001,"(2, 0, 1)","(2, 1, 2, 12)",,3036.4,3061.6,216880616.6
20001,"(2, 0, 2)","(0, 0, 0, 12)",,3475.3,3492.0,152836.8
20001,"(2, 0, 2)","(0, 0, 1, 12)",,3609.2,3628.9,212128.0
20001,"(2, 0, 2)","(0, 0, 2, 12)",,3004.6,3027.1,5.2877142911093444e+51
20001,"(2, 0, 2)","(0, 1, 0, 12)",,3353.1,3369.6,103479.6
20001,"(2, 0, 2)","(0, 1, 1, 12)",,3496.4,3515.7,109293.4
20001,"(2, 0, 2)","(0, 1, 2, 12)",,3127.1,3149.2,47554328.2
20001,"(2, 0, 2)","(1, 0, 0, 12)",,3243.4,3263.2,142683.6
20001,"(2, 0, 2)","(1, 0, 1, 12)",,3406.3,3429.2,124869.0
20001,"(2, 0, 2)","(1, 0, 2, 12)",,3480.5,3506.3,1.1619028420400135e+34
20001,"(2, 0, 2)","(1, 1, 0, 12)",,3093.4,3112.8,76113.5
20001,"(2, 0, 2)","(1, 1, 1, 12)",,3382.0,3404.6,85338.9
20001,"(2, 0, 2)","(1, 1, 2, 12)",,2997.0,3022.3,29729690.8
20001,"(2, 0, 2)","(2, 0, 0, 12)",,3055.3,3077.9,134098.2
20001,"(2, 0, 2)","(2, 0, 1, 12)",,3227.8,3253.6,357752.9
20001,"(2, 0, 2)","(2, 0, 2, 12)",,3842.5,3871.5,25152081.8
20001,"(2, 0, 2)","(2, 1, 0, 12)",,2889.4,2911.5,137478.3
20001,"(2, 0, 2)","(2, 1, 1, 12)",,2890.5,2915.8,272423.4
20001,"(2, 0, 2)","(2, 1, 2, 12)",,2989.6,3017.9,6.239200067719592e+16
20001,"(2, 1, 0)","(0, 0, 0, 12)",,3434.9,3445.0,124132.5
20001,"(2, 1, 0)","(0, 0, 1, 12)",,3266.8,3280.0,121474.1
20001,"(2, 1, 0)","(0, 0, 2, 12)",,3087.1,3103.2,25101796.1
20001,"(2, 1, 0)","(0, 1, 0, 12)",,3336.5,3346.4,116795.7
20001,"(2, 1, 0)","(0, 1, 1, 12)",,3155.7,3168.6,119516.5
20001,"(2, 1, 0)","(0, 1, 2, 12)",,2954.5,2970.3,32574931.0
20001,"(2, 1, 0)","(1, 0, 0, 12)",,3251.5,3264.7,127625.1
20001,"(2, 1, 0)","(1, 0, 1, 12)",,3245.1,3261.5,132894.3
20001,"(2, 1, 0)","(1, 0, 2, 12)",,3064.0,3083.3,25121217.2
20001,"(2, 1, 0)","(1, 1, 0, 12)",,3130.6,3143.5,133109.4
20001,"(2, 1, 0)","(1, 1, 1, 12)",,3132.2,3148.3,129078.9
20001,"(2, 1, 0)","(1, 1, 2, 12)",,2958.2,2977.2,25162512.2
20001,"(2, 1, 0)","(2, 0, 0, 12)",,3054.5,3070.6,135165.8
20001,"(2, 1, 0)","(2, 0, 1, 12)",,3055.3,3074.6,136227.5
20001,"(2, 1, 0)","(2, 0, 2, 12)",,3046.6,3069.1,25107925.8
20001,"(2, 1, 0)","(2, 1, 0, 12)",,2934.2,2949.9,128235.2
20001,"(2, 1, 0)","(2, 1, 1, 12)",,2935.8,2954.7,128985.6
20001,"(2, 1, 0)","(2, 1, 2, 12)",,2989.7,3011.8,25061698.5
20001,"(2, 1, 1)","(0, 0, 0, 12)",,3418.9,3432.2,135035.6
20001,"(2, 1, 1)","(0, 0, 1, 12)",,3200.6,3217.0,121445.6
20001,"(2, 1, 1)","(0, 0, 2, 12)",,2996.2,3015.5,25107930.9
20001,"(2, 1, 1)","(0, 1, 0, 12)",,3332.6,3345.7,119896.7
20001,"(2, 1, 1)","(0, 1, 1, 12)",,3096.5,3112.6,136526.7
20001,"(2, 1, 1)","(0, 1, 2, 12)",,2871.9,2890.8,30517662.5
20001,"(2, 1, 1)","(1, 0, 0, 12)",,3200.5,3216.9,124534.6
20001,"(2, 1, 1)","(1, 0, 1, 12)",,3202.4,3222.1,130380.5
20001,"(2, 1, 1)","(1, 0, 2, 12)",,2993.4,3016.0,25108531.5
20001,"(2, 1, 1)","(1, 1, 0, 12)",,3101.7,3117.8,148238.2
20001,"(2, 1, 1)","(1, 1, 1, 12)",,3081.6,3100.9,126543.1
20001,"(2, 1, 1)","(1, 1, 2, 12)",,2910.5,2932.6,25138030.6
20001,"(2, 1, 1)","(2, 0, 0, 12)",,3011.2,3030.6,126495.7
20001,"(2, 1, 1)","(2, 0, 1, 12)",,2994.9,3017.4,133520.4
20001,"(2, 1, 1)","(2, 0, 2, 12)",,2986.5,3012.3,25140623.8
20001,"(2, 1, 1)","(2, 1, 0, 12)",,2901.3,2920.3,140824.9
20001,"(2, 1, 1)","(2, 1, 1, 12)",,2873.1,2895.2,132203.4
20001,"(2, 1, 1)","(2, 1, 2, 12)",,2981.6,3006.8,25081428.2
20001,"(2, 1, 2)","(0, 0, 0, 12)",,3356.1,3372.8,127392.5
20001,"(2, 1, 2)","(0, 0, 1, 12)",,3139.9,3159.5,106720.8
20001,"(2, 1, 2)","(0, 0, 2, 12)",,2988.1,3010.7,25103210.2
20001,"(2, 1, 2)","(0, 1, 0, 12)",,3289.9,3306.3,130949.4
20001,"(2, 1, 2)","(0, 1, 1, 12)",,3042.1,3061.4,114316.1
20001,"(2, 1, 2)","(0, 1, 2, 12)",,2849.7,2871.7,40621707.7
20001,"(2, 1, 2)","(1, 0, 0, 12)",,3158.9,3178.6,122268.4
20001,"(2, 1, 2)","(1, 0, 1, 12)",,3141.9,3164.8,122093.9
20001,"(2, 1, 2)","(1, 0, 2, 12)",,2982.6,3008.3,25096979.7
20001,"(2, 1, 2)","(1, 1, 0, 12)",,3069.5,3088.9,129405.3
20001,"(2, 1, 2)","(1, 1, 1, 12)",,3049.7,3072.2,123470.4
20001,"(2, 1, 2)","(1, 1, 2, 12)",,2854.1,2879.3,25324916.6
20001,"(2, 1, 2)","(2, 0, 0, 12)",,2976.6,2999.2,124990.8
20001,"(2, 1, 2)","(2, 0, 1, 12)",,2966.7,2992.4,131569.2
20001,"(2, 1, 2)","(2, 0, 2, 12)",,2946.1,2975.0,25090674.2
20001,"(2, 1, 2)","(2, 1, 0, 12)",,2865.6,2887.7,150385.1
20001,"(2, 1, 2)","(2, 1, 1, 12)",,2857.1,2882.3,113244.3
20001,"(2, 1, 2)","(2, 1, 2, 12)",,2966.8,2995.1,25119616.3
20020,"(0, 0, 0)","(0, 0, 0, 12)",,5734.3,5737.6,225192.9
20020,"(0, 0, 0)","(0, 0, 1, 12)",,5291.9,5298.5,214578.6
20020,"(0, 0, 0)","(0, 0, 2, 12)",,4971.4,4981.1,25175669.8
20020,"(0, 0, 0)","(0, 1, 0, 12)",,4565.0,4568.3,65943.9
20020,"(0, 0, 0)","(0, 1, 1, 12)",,4302.1,4308.6,65941.2
20020,"(0, 0, 0)","(0, 1, 2, 12)",,3917.5,3927.0,89895947746.4
20020,"(0, 0, 0)","(1, 0, 0, 12)",,4583.5,4590.1,62406.4
20020,"(0, 0, 0)","(1, 0, 1, 12)",,4529.3,4539.2,57885.2
20020,"(0, 0, 0)","(1, 0, 2, 12)",,4303.1,4316.0,25044805.4
20020,"(0, 0, 0)","(1, 1, 0, 12)",,4203.7,4210.2,68792.0
20020,"(0, 0, 0)","(1, 1, 1, 12)",,5393.9,5403.6,494920555.6
20020,"(0, 0, 0)","(1, 1, 2, 12)",,4624.5,4637.2,70309386.9
20020,"(0, 0, 0)","(2, 0, 0, 12)",,4205.7,4215.5,64697.7
20020,"(0, 0, 0)","(2, 0, 1, 12)",,6449.6,6462.5,26965115.5
20020,"(0, 0, 0)","(2, 0, 2, 12)",,6493.3,6509.5,495493543.2
20020,"(0, 0, 0)","(2, 1, 0, 12)",,3918.6,3928.1,71454.2
20020,"(0, 0, 0)","(2, 1, 1, 12)",,3923.1,3935.7,73449.6
20020,"(0, 0, 0)","(2, 1, 2, 12)",,4565.6,4581.4,63212583.9
20020,"(0, 0, 1)","(0, 0, 0, 12)",,5556.1,5562.8,223909.4
20020,"(0, 0, 1)","(0, 0, 1, 12)",,5205.8,5215.7,2579277.7
20020,"(0, 0, 1)","(0, 0, 2, 12)",,4884.0,4896.9,25178908.3
20020,"(0, 0, 1)","(0, 1, 0, 12)",,4550.6,4557.2,65111.5
20020,"(0, 0, 1)","(0, 1, 1, 12)",,4034.8,4044.4,64138.9
20020,"(0, 0, 1)","(0, 1, 2, 12)",,4781.4,4794.0,4273546566420.4
20020,"(0, 0, 1)","(1, 0, 0, 12)",,5242.5,5252.4,48561.0
20020,"(0, 0, 1)","(1, 0, 1, 12)",,5191.9,5205.0,83337.8
20020,"(0, 0, 1)","(1, 0, 2, 12)",,4879.4,4895.5,25067712.5
20020,"(0, 0, 1)","(1, 1, 0, 12)",,4156.9,4166.6,37909.5
20020,"(0, 0, 1)","(1, 1, 1, 12)",,5279.6,5292.5,2227845929.2
20020,"(0, 0, 1)","(1, 1, 2, 12)",,4746.5,4762.3,34803114.1
20020,"(0, 0, 1)","(2, 0, 0, 12)",,4929.7,4942.7,60126.6
20020,"(0, 0, 1)","(2, 0, 1, 12)",,4931.7,4947.9,803059169.3
20020,"(0, 0, 1)","(2, 0, 2, 12)",,4881.4,4900.7,25058975.0
20020,"(0, 0, 1)","(2, 1, 0, 12)",,3892.8,3905.5,68856.8
20020,"(0, 0, 1)","(2, 1, 1, 12)",,4858.2,4874.1,85203.0
20020,"(0, 0, 1)","(2, 1, 2, 12)",,4733.7,4752.7,26118144.4
20020,"(0, 0, 2)","(0, 0, 0, 12)",,8711.3,8721.4,224320.8
20020,"(0, 0, 2)","(0, 0, 1, 12)",,5744.2,5757.4,18607820.3
20020,"(0, 0, 2)","(0, 0, 2, 12)",,7726.8,7742.9,186874528.2
20020,"(0, 0, 2)","(0, 1, 0, 12)",,4490.5,4500.4,64493.8
20020,"(0, 0, 2)","(0, 1, 1, 12)",,5918.5,5931.3,305566933640.6
20020,"(0, 0, 2)","(0, 1, 2, 12)",,4757.1,4772.8,11816928216760.7
20020,"(0, 0, 2)","(1, 0, 0, 12)",,5613.4,5626.6,51926.7
20020,"(0, 0, 2)","(1, 0, 1, 12)",,5737.8,5754.3,67007.3
20020,"(0, 0, 2)","(1, 0, 2, 12)",,4857.9,4877.3,34514944.4
20020,"(0, 0, 2)","(1, 1, 0, 12)",,4146.6,4159.5,47471.7
20020,"(0, 0, 2)","(1, 1, 1, 12)",,5231.2,5247.3,53800246880.9
20020,"(0, 0, 2)","(1, 1, 2, 12)",,4694.3,4713.2,1900816045098896.0
20020,"(0, 0, 2)","(2, 0, 0, 12)",,5264.3,5280.5,107534.3
20020,"(0, 0, 2)","(2, 0, 1, 12)",,5358.6,5378.0,40521536.6
20020,"(0, 0, 2)","(2, 0, 2, 12)",,5138.6,5161.1,27986629.3
20020,"(0, 0, 2)","(2, 1, 0, 12)",,3881.9,3897.7,71989.3
20020,"(0, 0, 2)","(2, 1, 1, 12)",,4860.8,4879.8,3030688033.2
20020,"(0, 0, 2)","(2, 1, 2, 12)",,4682.3,4704.4,130685278120.4
20020,"(0, 1, 0)","(0, 0, 0, 12)",,3816.0,3819.3,55569.7
20020,"(0, 1, 0)","(0, 0, 1, 12)",,3561.0,3567.6,48209.3
20020,"(0, 1, 0)","(0, 0, 2, 12)",,3341.9,3351.6,25023389.6
20020,"(0, 1, 0)","(0, 1, 0, 12)",,3589.1,3592.4,23433.1
20020,"(0, 1, 0)","(0, 1, 1, 12)",,3382.3,3388.7,22654.8
20020,"(0, 1, 0)","(0, 1, 2, 12)",,3175.8,3185.3,25015242.4
20020,"(0, 1, 0)","(1, 0, 0, 12)",,3565.3,3571.9,64488.8
20020,"(0, 1, 0)","(1, 0, 1, 12)",,3550.9,3560.8,71968.6
20020,"(0, 1, 0)","(1, 0, 2, 12)",,3341.8,3354.7,25070235.3
20020,"(0, 1, 0)","(1, 1, 0, 12)",,3397.3,3403.8,26804.2
20020,"(0, 1, 0)","(1, 1, 1, 12)",,3383.6,3393.3,27755.5
20020,"(0, 1, 0)","(1, 1, 2, 12)",,3174.4,3187.0,25102635.3
20020,"(0, 1, 0)","(2, 0, 0, 12)",,3358.3,3368.0,82097.8
20020,"(0, 1, 0)","(2, 0, 1, 12)",,3350.9,3363.8,80180.3
20020,"(0, 1, 0)","(2, 0, 2, 12)",,3332.3,3348.5,25069218.7
20020,"(0, 1, 0)","(2, 1, 0, 12)",,3192.9,3202.4,52518.5
20020,"(0, 1, 0)","(2, 1, 1, 12)",,3195.3,3207.9,45006.8
20020,"(0, 1, 0)","(2, 1, 2, 12)",,3186.9,3202.7,307291489732.3
20020,"(0, 1, 1)","(0, 0, 0, 12)",,3550.0,3556.7,54385.9
20020,"(0, 1, 1)","(0, 0, 1, 12)",,3314.9,3324.7,46880.4
20020,"(0, 1, 1)","(0, 0, 2, 12)",,3113.1,3126.0,25034717.2
20020,"(0, 1, 1)","(0, 1, 0, 12)",,3460.0,3466.5,23956.7
20020,"(0, 1, 1)","(0, 1, 1, 12)",,3162.6,3172.3,37792.7
20020,"(0, 1, 1)","(0, 1, 2, 12)",,2958.1,2970.7,26103470.2
20020,"(0, 1, 1)","(1, 0, 0, 12)",,3388.8,3398.7,53879.4
20020,"(0, 1, 1)","(1, 0, 1, 12)",,3314.3,3327.4,68267.9
20020,"(0, 1, 1)","(1, 0, 2, 12)",,3113.9,3130.0,25072029.0
20020,"(0, 1, 1)","(1, 1, 0, 12)",,3212.2,3221.8,30390.6
20020,"(0, 1, 1)","(1, 1, 1, 12)",,3172.0,3184.9,23637.6
20020,"(0, 1, 1)","(1, 1, 2, 12)",,2960.0,2975.8,849746754.1
20020,"(0, 1, 1)","(2, 0, 0, 12)",,3144.4,3157.4,73743.3
20020,"(0, 1, 1)","(2, 0, 1, 12)",,3146.3,3162.5,73669.9
20020,"(0, 1, 1)","(2, 0, 2, 12)",,3114.1,3133.4,25063121.6
20020,"(0, 1, 1)","(2, 1, 0, 12)",,3006.2,3018.9,38164.5
20020,"(0, 1, 1)","(2, 1, 1, 12)",,3008.1,3023.9,39590.6
20020,"(0, 1, 1)","(2, 1, 2, 12)",,2976.8,2995.8,3964067429.9
20020,"(0, 1, 2)","(0, 0, 0, 12)",,3358.0,3368.0,53237.5
20020,"(0, 1, 2)","(0, 0, 1, 12)",,3146.9,3160.1,46093.2
20020,"(0, 1, 2)","(0, 0, 2, 12)",,2958.7,2974.8,25030305.5
20020,"(0, 1, 2)","(0, 1, 0, 12)",,3300.4,3310.3,24358.9
20020,"(0, 1, 2)","(0, 1, 1, 12)",,3013.3,3026.1,20792.7
20020,"(0, 1, 2)","(0, 1, 2, 12)",,2819.2,2835.0,178320686.4
20020,"(0, 1, 2)","(1, 0, 0, 12)",,3271.3,3284.5,53111.2
20020,"(0, 1, 2)","(1, 0, 1, 12)",,3147.5,3163.9,45996.9
20020,"(0, 1, 2)","(1, 0, 2, 12)",,3009.7,3029.0,25074304.1
20020,"(0, 1, 2)","(1, 1, 0, 12)",,3142.2,3155.1,25936.8
20020,"(0, 1, 2)","(1, 1, 1, 12)",,3011.3,3027.4,22067.6
20020,"(0, 1, 2)","(1, 1, 2, 12)",,2818.6,2837.5,7200865980.1
20020,"(0, 1, 2)","(2, 0, 0, 12)",,3006.1,3022.3,73025.3
20020,"(0, 1, 2)","(2, 0, 1, 12)",,3007.6,3027.0,79527.0
20020,"(0, 1, 2)","(2, 0, 2, 12)",,2962.4,2984.9,25031258.8
20020,"(0, 1, 2)","(2, 1, 0, 12)",,2937.4,2953.2,33433.8
20020,"(0, 1, 2)","(2, 1, 1, 12)",,2903.4,2922.3,35635.1
20020,"(0, 1, 2)","(2, 1, 2, 12)",,2889.4,2911.5,4440101653.3
20020,"(1, 0, 0)","(0, 0, 0, 12)",,3825.9,3832.6,49424.9
20020,"(1, 0, 0)","(0, 0, 1, 12)",,3633.9,3643.8,44788.9
20020,"(1, 0, 0)","(0, 0, 2, 12)",,3359.3,3372.2,25038857.6
20020,"(1, 0, 0)","(0, 1, 0, 12)",,3608.6,3615.2,82815.3
20020,"(1, 0, 0)","(0, 1, 1, 12)",,3403.0,3412.7,83531.7
20020,"(1, 0, 0)","(0, 1, 2, 12)",,3195.2,3207.9,748605862858.7
20020,"(1, 0, 0)","(1, 0, 0, 12)",,3567.4,3577.3,67668.4
20020,"(1, 0, 0)","(1, 0, 1, 12)",,3635.8,3649.0,45106.8
20020,"(1, 0, 0)","(1, 0, 2, 12)",,3360.6,3376.8,25087715.4
20020,"(1, 0, 0)","(1, 1, 0, 12)",,3399.4,3409.1,80790.1
20020,"(1, 0, 0)","(1, 1, 1, 12)",,3401.3,3414.2,79736.5
20020,"(1, 0, 0)","(1, 1, 2, 12)",,3259.1,3274.9,39353172.0
20020,"(1, 0, 0)","(2, 0, 0, 12)",,3359.1,3372.0,128809.3
20020,"(1, 0, 0)","(2, 0, 1, 12)",,3427.2,3443.3,103947.1
20020,"(1, 0, 0)","(2, 0, 2, 12)",,3410.2,3429.5,25137947.2
20020,"(1, 0, 0)","(2, 1, 0, 12)",,3195.8,3208.4,98792.9
20020,"(1, 0, 0)","(2, 1, 1, 12)",,3258.3,3274.1,95793.2
20020,"(1, 0, 0)","(2, 1, 2, 12)",,3241.1,3260.0,25102242.7
20020,"(1, 0, 1)","(0, 0, 0, 12)",,3636.4,3646.4,48053.2
20020,"(1, 0, 1)","(0, 0, 1, 12)",,3420.6,3433.7,43680.3
20020,"(1, 0, 1)","(0, 0, 2, 12)",,3215.4,3231.6,25040698.4
20020,"(1, 0, 1)","(0, 1, 0, 12)",,3515.4,3525.3,84360.7
20020,"(1, 0, 1)","(0, 1, 1, 12)",,3173.8,3186.7,86020.3
20020,"(1, 0, 1)","(0, 1, 2, 12)",,3193.0,3208.8,526280482242.7
20020,"(1, 0, 1)","(1, 0, 0, 12)",,3452.0,3465.1,47142.2
20020,"(1, 0, 1)","(1, 0, 1, 12)",,3422.5,3439.0,43845.1
20020,"(1, 0, 1)","(1, 0, 2, 12)",,3217.6,3236.9,25034706.4
20020,"(1, 0, 1)","(1, 1, 0, 12)",,3223.0,3235.9,86514.0
20020,"(1, 0, 1)","(1, 1, 1, 12)",,3203.1,3219.3,318033.1
20020,"(1, 0, 1)","(1, 1, 2, 12)",,3003.2,3022.2,6075373681326.3
20020,"(1, 0, 1)","(2, 0, 0, 12)",,3233.2,3249.4,52061.5
20020,"(1, 0, 1)","(2, 0, 1, 12)",,3302.5,3321.9,146373.2
20020,"(1, 0, 1)","(2, 0, 2, 12)",,3219.8,3242.4,25147669.9
20020,"(1, 0, 1)","(2, 1, 0, 12)",,3018.8,3034.7,91621.1
20020,"(1, 0, 1)","(2, 1, 1, 12)",,3020.7,3039.7,94408.3
